countries,commodity_name,currency_name,mp_price,population,year,hdi
Lebanon,Sugar (white) - Retail,LBP,1210.3216783216783,5950839.0,2018,0.75
Lebanon,Sugar (white) - Retail,LBP,1206.1103448275862,5781907.0,2019,0.745
Lebanon,Sugar (white) - Retail,LBP,2812.846153846154,5662923.0,2020,0.726
Lebanon,Wheat flour - Retail,LBP,1273.1417371040725,6398940.0,2015,0.746
Lebanon,Wheat flour - Retail,LBP,1226.1422201058201,6258619.0,2016,0.743
Lebanon,Wheat flour - Retail,LBP,1528.7272727272727,6109252.0,2017,0.75
Lebanon,Wheat flour - Retail,LBP,1487.0341296928327,5950839.0,2018,0.75
Lebanon,Wheat flour - Retail,LBP,1492.579661016949,5781907.0,2019,0.745
Lebanon,Wheat flour - Retail,LBP,2285.7122302158273,5662923.0,2020,0.726
Nepal,Apples - Retail,NPR,185.11904761904762,28832496.0,2019,0.611
Nepal,Apples - Retail,NPR,222.67293157894736,29348627.0,2020,0.604
Nepal,Beans (black) - Retail,NPR,136.43636363636364,28832496.0,2019,0.611
Nepal,Beans (black) - Retail,NPR,155.21438423236512,29348627.0,2020,0.604
Nepal,Cabbage - Retail,NPR,53.122727272727275,28832496.0,2019,0.611
Nepal,Cabbage - Retail,NPR,51.152989312977105,29348627.0,2020,0.604
Nepal,Carrots - Retail,NPR,82.94021739130434,28832496.0,2019,0.611
Nepal,Carrots - Retail,NPR,87.99328859060402,29348627.0,2020,0.604
Nepal,Chickpeas - Retail,NPR,125.54708520179372,28832496.0,2019,0.611
Nepal,Chickpeas - Retail,NPR,125.64911331058019,29348627.0,2020,0.604
Nepal,Fish - Retail,NPR,422.37113402061857,28832496.0,2019,0.611
Nepal,Fish - Retail,NPR,452.3361104166667,29348627.0,2020,0.604
Nepal,Lentils (broken) - Retail,NPR,125.68,28832496.0,2019,0.611
Nepal,Lentils (broken) - Retail,NPR,135.2289425170068,29348627.0,2020,0.604
Nepal,Meat (chicken) - Retail,NPR,380.4888888888889,28832496.0,2019,0.611
Nepal,Meat (chicken) - Retail,NPR,378.103636,29348627.0,2020,0.604
Nepal,Oranges - Retail,NPR,133.9189189189189,28832496.0,2019,0.611
Nepal,Oranges - Retail,NPR,129.00277722222222,29348627.0,2020,0.604
Nepal,Peanut - Retail,NPR,185.49720670391062,28832496.0,2019,0.611
Nepal,Peanut - Retail,NPR,199.4255319148936,29348627.0,2020,0.604
Nepal,Potatoes (red) - Retail,NPR,43.495098039215684,28832496.0,2019,0.611
Nepal,Potatoes (red) - Retail,NPR,57.22407222222222,29348627.0,2020,0.604
Nepal,Pumpkin - Retail,NPR,52.50251256281407,28832496.0,2019,0.611
Nepal,Pumpkin - Retail,NPR,52.777285398230084,29348627.0,2020,0.604
Nepal,Rice (coarse) - Retail,NPR,17.39,24956071.0,2001,0.469
Nepal,Rice (coarse) - Retail,NPR,16.949917355371902,25332178.0,2002,0.476
Nepal,Rice (coarse) - Retail,NPR,17.528991596638654,25682908.0,2003,0.482
Nepal,Rice (coarse) - Retail,NPR,18.499662162162164,26003965.0,2004,0.489
Nepal,Rice (coarse) - Retail,NPR,20.36299145299145,26285110.0,2005,0.495
Nepal,Rice (coarse) - Retail,NPR,22.270694298245612,26518971.0,2006,0.505
Nepal,Rice (coarse) - Retail,NPR,24.02691017964072,26713655.0,2007,0.509
Nepal,Rice (coarse) - Retail,NPR,28.848078333333333,26881544.0,2008,0.518
Nepal,Rice (coarse) - Retail,NPR,30.419274809160306,27026941.0,2009,0.53
Nepal,Rice (coarse) - Retail,NPR,33.41780303030303,27161567.0,2010,0.543
Nepal,Rice (coarse) - Retail,NPR,34.71969230769231,27266399.0,2011,0.553
Nepal,Rice (coarse) - Retail,NPR,34.031015625,27330694.0,2012,0.561
Nepal,Rice (coarse) - Retail,NPR,39.115234375,27381555.0,2013,0.57
Nepal,Rice (coarse) - Retail,NPR,41.70661157024794,27462106.0,2014,0.576
Nepal,Rice (coarse) - Retail,NPR,42.62460317460317,27610325.0,2015,0.579
Nepal,Rice (coarse) - Retail,NPR,43.674393939393944,27861186.0,2016,0.586
Nepal,Rice (coarse) - Retail,NPR,43.70681818181818,28183426.0,2017,0.594
Nepal,Rice (coarse) - Retail,NPR,46.333333333333336,28506712.0,2018,0.601
Nepal,Rice (coarse) - Retail,NPR,48.901408450704224,28832496.0,2019,0.611
Nepal,Rice (coarse) - Retail,NPR,51.21648514492754,29348627.0,2020,0.604
Nepal,Rice (medium grain) - Retail,NPR,81.41333333333333,28832496.0,2019,0.611
Nepal,Rice (medium grain) - Retail,NPR,69.14412354948806,29348627.0,2020,0.604
Nepal,Tomatoes - Retail,NPR,96.98222222222222,28832496.0,2019,0.611
Nepal,Tomatoes - Retail,NPR,87.1220010791367,29348627.0,2020,0.604
Nepal,Wheat flour - Retail,NPR,17.971888888888888,24956071.0,2001,0.469
Nepal,Wheat flour - Retail,NPR,17.947499999999998,25332178.0,2002,0.476
Nepal,Wheat flour - Retail,NPR,19.93519230769231,25682908.0,2003,0.482
Nepal,Wheat flour - Retail,NPR,19.90318396226415,26003965.0,2004,0.489
Nepal,Wheat flour - Retail,NPR,21.396493506493506,26285110.0,2005,0.495
Nepal,Wheat flour - Retail,NPR,24.51931111111111,26518971.0,2006,0.505
Nepal,Wheat flour - Retail,NPR,27.992844311377247,26713655.0,2007,0.509
Nepal,Wheat flour - Retail,NPR,28.93775,26881544.0,2008,0.518
Nepal,Wheat flour - Retail,NPR,30.394469696969697,27026941.0,2009,0.53
Nepal,Wheat flour - Retail,NPR,34.45151515151515,27161567.0,2010,0.543
Nepal,Wheat flour - Retail,NPR,35.99476923076923,27266399.0,2011,0.553
Nepal,Wheat flour - Retail,NPR,35.2775,27330694.0,2012,0.561
Nepal,Wheat flour - Retail,NPR,40.27461538461538,27381555.0,2013,0.57
Nepal,Wheat flour - Retail,NPR,43.75,27462106.0,2014,0.576
Nepal,Wheat flour - Retail,NPR,45.081746031746036,27610325.0,2015,0.579
Nepal,Wheat flour - Retail,NPR,46.40333333333333,27861186.0,2016,0.586
Nepal,Wheat flour - Retail,NPR,45.17272727272727,28183426.0,2017,0.594
Nepal,Wheat flour - Retail,NPR,43.957264957264954,28506712.0,2018,0.601
Nepal,Wheat flour - Retail,NPR,54.42424242424242,28832496.0,2019,0.611
Nepal,Wheat flour - Retail,NPR,62.98769659863945,29348627.0,2020,0.604
Turkey,Apples (red) - Retail,TRY,2.08095,,2013,0.799
Turkey,Apples (red) - Retail,TRY,2.4101181818181816,,2014,0.809
Turkey,Apples (red) - Retail,TRY,2.4014166666666665,,2015,0.817
Turkey,Apples (red) - Retail,TRY,2.4283333333333332,,2016,0.823
Turkey,Apples (red) - Retail,TRY,2.56,,2017,0.833
Turkey,Apples - Retail,TRY,3.334175,,2017,0.833
Turkey,Apples - Retail,TRY,3.9234166666666668,,2018,0.839
Turkey,Apples - Retail,TRY,4.259810416666666,,2019,0.842
Turkey,Apples - Retail,TRY,5.4868375,,2020,0.833
Turkey,Bananas - Retail,TRY,4.002225,,2013,0.799
Turkey,Bananas - Retail,TRY,4.962827272727273,,2014,0.809
Turkey,Bananas - Retail,TRY,5.368833333333334,,2015,0.817
Turkey,Bananas - Retail,TRY,5.914166666666667,,2016,0.823
Turkey,Bananas - Retail,TRY,7.3137384615384615,,2017,0.833
Turkey,Bananas - Retail,TRY,8.701475,,2018,0.839
Turkey,Bananas - Retail,TRY,10.879370833333333,,2019,0.842
Turkey,Bananas - Retail,TRY,11.741833333333332,,2020,0.833
Turkey,Beans (white) - Retail,TRY,6.932799999999999,,2013,0.799
Turkey,Beans (white) - Retail,TRY,9.484309090909091,,2014,0.809
Turkey,Beans (white) - Retail,TRY,7.288333333333333,,2015,0.817
Turkey,Beans (white) - Retail,TRY,6.949166666666667,,2016,0.823
Turkey,Beans (white) - Retail,TRY,9.217699999999999,,2017,0.833
Turkey,Beans (white) - Retail,TRY,9.24284375,,2018,0.839
Turkey,Beans (white) - Retail,TRY,11.658689583333334,,2019,0.842
Turkey,Beans (white) - Retail,TRY,13.5343,,2020,0.833
Turkey,Bread (common) - Retail,TRY,2.8529999999999998,,2013,0.799
Turkey,Bread (common) - Retail,TRY,3.0694909090909093,,2014,0.809
Turkey,Bread (common) - Retail,TRY,2.9829166666666667,,2015,0.817
Turkey,Bread (common) - Retail,TRY,3.373333333333333,,2016,0.823
Turkey,Bread (common) - Retail,TRY,4.1788410256410256,,2017,0.833
Turkey,Bread (common) - Retail,TRY,4.74061875,,2018,0.839
Turkey,Bread (common) - Retail,TRY,5.513270833333333,,2019,0.842
Turkey,Bread (common) - Retail,TRY,6.6147,,2020,0.833
Turkey,Bread (pita) - Retail,TRY,2.3114285714285714,,2015,0.817
Turkey,Bread (pita) - Retail,TRY,2.44,,2016,0.823
Turkey,Bread (pita) - Retail,TRY,2.48,,2017,0.833
Turkey,Bulgur - Retail,TRY,2.405025,,2013,0.799
Turkey,Bulgur - Retail,TRY,2.593790909090909,,2014,0.809
Turkey,Bulgur - Retail,TRY,2.6805,,2015,0.817
Turkey,Bulgur - Retail,TRY,2.765833333333333,,2016,0.823
Turkey,Bulgur - Retail,TRY,3.293874358974359,,2017,0.833
Turkey,Bulgur - Retail,TRY,3.5460270833333336,,2018,0.839
Turkey,Bulgur - Retail,TRY,4.3693687500000005,,2019,0.842
Turkey,Bulgur - Retail,TRY,5.365191666666667,,2020,0.833
Turkey,Cabbage - Retail,TRY,1.1048,,2013,0.799
Turkey,Cabbage - Retail,TRY,1.0732333333333333,,2014,0.809
Turkey,Cabbage - Retail,TRY,1.197,,2015,0.817
Turkey,Cabbage - Retail,TRY,1.375714285714286,,2016,0.823
Turkey,Cabbage - Retail,TRY,1.5894952380952379,,2017,0.833
Turkey,Cabbage - Retail,TRY,1.7516642857142857,,2018,0.839
Turkey,Cabbage - Retail,TRY,2.2327375000000003,,2019,0.842
Turkey,Cabbage - Retail,TRY,1.9764958333333336,,2020,0.833
Turkey,Cauliflower - Retail,TRY,2.04695,,2013,0.799
Turkey,Cauliflower - Retail,TRY,2.1293166666666665,,2014,0.809
Turkey,Cauliflower - Retail,TRY,2.7728,,2015,0.817
Turkey,Cauliflower - Retail,TRY,2.6557142857142857,,2016,0.823
Turkey,Cauliflower - Retail,TRY,2.878480952380952,,2017,0.833
Turkey,Cauliflower - Retail,TRY,3.2377499999999997,,2018,0.839
Turkey,Cauliflower - Retail,TRY,4.3265375,,2019,0.842
Turkey,Cauliflower - Retail,TRY,5.048295833333333,,2020,0.833
Turkey,Cheese - Retail,TRY,15.421428571428573,,2015,0.817
Turkey,Cheese - Retail,TRY,15.490833333333333,,2016,0.823
Turkey,Cheese - Retail,TRY,24.425553846153846,,2017,0.833
Turkey,Cheese - Retail,TRY,27.905195833333334,,2018,0.839
Turkey,Cheese - Retail,TRY,28.013266666666667,,2019,0.842
Turkey,Cheese - Retail,TRY,33.42777916666667,,2020,0.833
Turkey,Chickpeas - Retail,TRY,5.91845,,2013,0.799
Turkey,Chickpeas - Retail,TRY,5.815827272727272,,2014,0.809
Turkey,Chickpeas - Retail,TRY,5.66525,,2015,0.817
Turkey,Chickpeas - Retail,TRY,7.765,,2016,0.823
Turkey,Chickpeas - Retail,TRY,13.577753846153847,,2017,0.833
Turkey,Chickpeas - Retail,TRY,12.24398125,,2018,0.839
Turkey,Chickpeas - Retail,TRY,9.051525,,2019,0.842
Turkey,Chickpeas - Retail,TRY,9.8156,,2020,0.833
Turkey,Cocoa (powder) - Retail,TRY,37.79515,,2013,0.799
Turkey,Cocoa (powder) - Retail,TRY,38.134263636363634,,2014,0.809
Turkey,Cocoa (powder) - Retail,TRY,36.65791666666667,,2015,0.817
Turkey,Cocoa (powder) - Retail,TRY,36.696666666666665,,2016,0.823
Turkey,Cocoa (powder) - Retail,TRY,43.29985128205128,,2017,0.833
Turkey,Cocoa (powder) - Retail,TRY,45.214012499999995,,2018,0.839
Turkey,Cocoa (powder) - Retail,TRY,48.160993749999996,,2019,0.842
Turkey,Cocoa (powder) - Retail,TRY,58.40615625,,2020,0.833
Turkey,Coffee - Retail,TRY,30.890625,,2013,0.799
Turkey,Coffee - Retail,TRY,31.2612,,2014,0.809
Turkey,Coffee - Retail,TRY,34.49991666666667,,2015,0.817
Turkey,Coffee - Retail,TRY,36.15416666666667,,2016,0.823
Turkey,Coffee - Retail,TRY,42.08234871794872,,2017,0.833
Turkey,Coffee - Retail,TRY,44.706649999999996,,2018,0.839
Turkey,Coffee - Retail,TRY,47.646449999999994,,2019,0.842
Turkey,Coffee - Retail,TRY,48.366227083333335,,2020,0.833
Turkey,Cucumbers (greenhouse) - Retail,TRY,1.7374,,2013,0.799
Turkey,Cucumbers (greenhouse) - Retail,TRY,1.9364818181818182,,2014,0.809
Turkey,Cucumbers (greenhouse) - Retail,TRY,1.9770833333333335,,2015,0.817
Turkey,Cucumbers (greenhouse) - Retail,TRY,2.2983333333333333,,2016,0.823
Turkey,Cucumbers (greenhouse) - Retail,TRY,4.376666666666667,,2017,0.833
Turkey,Cucumbers - Retail,TRY,2.9029583333333333,,2017,0.833
Turkey,Cucumbers - Retail,TRY,3.1807020833333333,,2018,0.839
Turkey,Cucumbers - Retail,TRY,4.023225,,2019,0.842
Turkey,Cucumbers - Retail,TRY,4.373085416666666,,2020,0.833
Turkey,Eggplants - Retail,TRY,1.917142857142857,,2015,0.817
Turkey,Eggplants - Retail,TRY,2.5500000000000003,,2016,0.823
Turkey,Eggplants - Retail,TRY,3.5439307692307693,,2017,0.833
Turkey,Eggplants - Retail,TRY,3.6413333333333333,,2018,0.839
Turkey,Eggplants - Retail,TRY,5.018958333333333,,2019,0.842
Turkey,Eggplants - Retail,TRY,4.856633333333334,,2020,0.833
Turkey,Fish (fresh) - Retail,TRY,13.461625,,2013,0.799
Turkey,Fish (fresh) - Retail,TRY,14.228209090909091,,2014,0.809
Turkey,Fish (fresh) - Retail,TRY,14.08975,,2015,0.817
Turkey,Fish (fresh) - Retail,TRY,15.066666666666668,,2016,0.823
Turkey,Fish (fresh) - Retail,TRY,20.882453846153847,,2017,0.833
Turkey,Fish (fresh) - Retail,TRY,24.301085416666666,,2018,0.839
Turkey,Fish (fresh) - Retail,TRY,29.341566666666665,,2019,0.842
Turkey,Fish (fresh) - Retail,TRY,34.437241666666665,,2020,0.833
Turkey,Garlic - Retail,TRY,8.143075,,2013,0.799
Turkey,Garlic - Retail,TRY,8.758027272727274,,2014,0.809
Turkey,Garlic - Retail,TRY,10.94375,,2015,0.817
Turkey,Garlic - Retail,TRY,14.851666666666667,,2016,0.823
Turkey,Garlic - Retail,TRY,14.835771794871794,,2017,0.833
Turkey,Garlic - Retail,TRY,13.02499375,,2018,0.839
Turkey,Garlic - Retail,TRY,25.99903958333333,,2019,0.842
Turkey,Garlic - Retail,TRY,37.101985416666665,,2020,0.833
Turkey,Groundnuts (shelled) - Retail,TRY,12.60535,,2013,0.799
Turkey,Groundnuts (shelled) - Retail,TRY,12.779154545454544,,2014,0.809
Turkey,Groundnuts (shelled) - Retail,TRY,17.512,,2015,0.817
Turkey,Groundnuts (shelled) - Retail,TRY,17.5275,,2016,0.823
Turkey,Groundnuts (shelled) - Retail,TRY,19.47087435897436,,2017,0.833
Turkey,Groundnuts (shelled) - Retail,TRY,21.036458333333332,,2018,0.839
Turkey,Groundnuts (shelled) - Retail,TRY,29.54602291666667,,2019,0.842
Turkey,Groundnuts (shelled) - Retail,TRY,39.278554166666666,,2020,0.833
Turkey,Lentils - Retail,TRY,3.452275,,2013,0.799
Turkey,Lentils - Retail,TRY,4.467318181818182,,2014,0.809
Turkey,Lentils - Retail,TRY,5.78625,,2015,0.817
Turkey,Lentils - Retail,TRY,6.9575,,2016,0.823
Turkey,Lentils - Retail,TRY,7.807253846153847,,2017,0.833
Turkey,Lentils - Retail,TRY,6.684435416666666,,2018,0.839
Turkey,Lentils - Retail,TRY,6.587620833333333,,2019,0.842
Turkey,Lentils - Retail,TRY,9.633691666666666,,2020,0.833
Turkey,Meat (chicken) - Retail,TRY,6.677175,,2013,0.799
Turkey,Meat (chicken) - Retail,TRY,7.224881818181819,,2014,0.809
Turkey,Meat (chicken) - Retail,TRY,7.024249999999999,,2015,0.817
Turkey,Meat (chicken) - Retail,TRY,7.434166666666666,,2016,0.823
Turkey,Meat (chicken) - Retail,TRY,8.890930769230769,,2017,0.833
Turkey,Meat (chicken) - Retail,TRY,9.954510416666666,,2018,0.839
Turkey,Meat (chicken) - Retail,TRY,12.097452083333332,,2019,0.842
Turkey,Meat (chicken) - Retail,TRY,12.540325000000001,,2020,0.833
Turkey,Meat (mutton) - Retail,TRY,25.609925,,2013,0.799
Turkey,Meat (mutton) - Retail,TRY,26.065690909090907,,2014,0.809
Turkey,Meat (mutton) - Retail,TRY,27.00475,,2015,0.817
Turkey,Meat (mutton) - Retail,TRY,31.058333333333334,,2016,0.823
Turkey,Meat (mutton) - Retail,TRY,43.883523076923076,,2017,0.833
Turkey,Meat (mutton) - Retail,TRY,51.335847916666665,,2018,0.839
Turkey,Meat (mutton) - Retail,TRY,55.53035416666666,,2019,0.842
Turkey,Meat (mutton) - Retail,TRY,64.41471458333334,,2020,0.833
Turkey,Meat (veal) - Retail,TRY,25.0217,,2013,0.799
Turkey,Meat (veal) - Retail,TRY,27.711154545454544,,2014,0.809
Turkey,Meat (veal) - Retail,TRY,33.118249999999996,,2015,0.817
Turkey,Meat (veal) - Retail,TRY,37.07083333333333,,2016,0.823
Turkey,Meat (veal) - Retail,TRY,41.791176923076925,,2017,0.833
Turkey,Meat (veal) - Retail,TRY,43.621362500000004,,2018,0.839
Turkey,Meat (veal) - Retail,TRY,46.04744791666667,,2019,0.842
Turkey,Meat (veal) - Retail,TRY,52.033237500000006,,2020,0.833
Turkey,"Milk (powder, infant formula) - Retail",TRY,63.75714285714286,,2015,0.817
Turkey,"Milk (powder, infant formula) - Retail",TRY,70.69583333333334,,2016,0.823
Turkey,"Milk (powder, infant formula) - Retail",TRY,85.36469743589744,,2017,0.833
Turkey,"Milk (powder, infant formula) - Retail",TRY,123.91967916666665,,2018,0.839
Turkey,"Milk (powder, infant formula) - Retail",TRY,127.17265416666667,,2019,0.842
Turkey,"Milk (powder, infant formula) - Retail",TRY,136.29651458333333,,2020,0.833
Turkey,Onions - Retail,TRY,1.06495,,2013,0.799
Turkey,Onions - Retail,TRY,1.0888818181818183,,2014,0.809
Turkey,Onions - Retail,TRY,1.37525,,2015,0.817
Turkey,Onions - Retail,TRY,1.4816666666666667,,2016,0.823
Turkey,Onions - Retail,TRY,1.2766410256410257,,2017,0.833
Turkey,Onions - Retail,TRY,2.5644,,2018,0.839
Turkey,Onions - Retail,TRY,3.108897916666667,,2019,0.842
Turkey,Onions - Retail,TRY,2.5953104166666665,,2020,0.833
Turkey,Oranges - Retail,TRY,3.7922000000000002,,2013,0.799
Turkey,Oranges - Retail,TRY,1.6307142857142858,,2014,0.809
Turkey,Oranges - Retail,TRY,1.7124285714285714,,2015,0.817
Turkey,Oranges - Retail,TRY,1.62125,,2016,0.823
Turkey,Oranges - Retail,TRY,2.8521,,2017,0.833
Turkey,Oranges - Retail,TRY,2.982421875,,2018,0.839
Turkey,Oranges - Retail,TRY,4.339036111111111,,2019,0.842
Turkey,Oranges - Retail,TRY,5.369764285714285,,2020,0.833
Turkey,Pasta - Retail,TRY,2.370975,,2013,0.799
Turkey,Pasta - Retail,TRY,2.687490909090909,,2014,0.809
Turkey,Pasta - Retail,TRY,2.9449166666666664,,2015,0.817
Turkey,Pasta - Retail,TRY,2.9958333333333336,,2016,0.823
Turkey,Pasta - Retail,TRY,3.1603128205128206,,2017,0.833
Turkey,Pasta - Retail,TRY,3.4943125,,2018,0.839
Turkey,Pasta - Retail,TRY,4.314591666666667,,2019,0.842
Turkey,Pasta - Retail,TRY,5.37925,,2020,0.833
Turkey,"Peas (green, dry) - Retail",TRY,2.3851,,2013,0.799
Turkey,"Peas (green, dry) - Retail",TRY,3.015,,2014,0.809
Turkey,"Peas (green, dry) - Retail",TRY,3.1666666666666665,,2015,0.817
Turkey,Potatoes - Retail,TRY,1.5385714285714285,,2015,0.817
Turkey,Potatoes - Retail,TRY,1.0941666666666667,,2016,0.823
Turkey,Potatoes - Retail,TRY,1.6366871794871793,,2017,0.833
Turkey,Potatoes - Retail,TRY,2.4423895833333336,,2018,0.839
Turkey,Potatoes - Retail,TRY,3.1001666666666665,,2019,0.842
Turkey,Potatoes - Retail,TRY,5.378991666666667,,2020,0.833
Turkey,Rice - Retail,TRY,4.7477,,2013,0.799
Turkey,Rice - Retail,TRY,6.367854545454546,,2014,0.809
Turkey,Rice - Retail,TRY,6.426833333333334,,2015,0.817
Turkey,Rice - Retail,TRY,6.047499999999999,,2016,0.823
Turkey,Rice - Retail,TRY,7.1647923076923075,,2017,0.833
Turkey,Rice - Retail,TRY,8.640443750000001,,2018,0.839
Turkey,Rice - Retail,TRY,9.384564583333333,,2019,0.842
Turkey,Rice - Retail,TRY,10.96588125,,2020,0.833
Turkey,Salt - Retail,TRY,1.434225,,2013,0.799
Turkey,Salt - Retail,TRY,1.4628363636363637,,2014,0.809
Turkey,Salt - Retail,TRY,1.5160833333333334,,2015,0.817
Turkey,Salt - Retail,TRY,1.6666666666666667,,2016,0.823
Turkey,Salt - Retail,TRY,1.998374358974359,,2017,0.833
Turkey,Salt - Retail,TRY,2.232254166666667,,2018,0.839
Turkey,Salt - Retail,TRY,2.3183979166666666,,2019,0.842
Turkey,Salt - Retail,TRY,3.042745833333333,,2020,0.833
Turkey,Spinach - Retail,TRY,2.66,,2015,0.817
Turkey,Spinach - Retail,TRY,2.292857142857143,,2016,0.823
Turkey,Spinach - Retail,TRY,2.6428857142857143,,2017,0.833
Turkey,Spinach - Retail,TRY,2.80239,,2018,0.839
Turkey,Spinach - Retail,TRY,4.477733333333333,,2019,0.842
Turkey,Spinach - Retail,TRY,5.1254,,2020,0.833
Turkey,Sugar - Retail,TRY,3.55415,,2013,0.799
Turkey,Sugar - Retail,TRY,3.7837090909090914,,2014,0.809
Turkey,Sugar - Retail,TRY,3.8526666666666665,,2015,0.817
Turkey,Sugar - Retail,TRY,4.175833333333333,,2016,0.823
Turkey,Sugar - Retail,TRY,4.277897435897436,,2017,0.833
Turkey,Sugar - Retail,TRY,4.6554416666666665,,2018,0.839
Turkey,Sugar - Retail,TRY,4.949027083333333,,2019,0.842
Turkey,Sugar - Retail,TRY,5.8359375,,2020,0.833
Turkey,Tea - Retail,TRY,14.152899999999999,,2013,0.799
Turkey,Tea - Retail,TRY,16.54330909090909,,2014,0.809
Turkey,Tea - Retail,TRY,19.87075,,2015,0.817
Turkey,Tea - Retail,TRY,22.537499999999998,,2016,0.823
Turkey,Tea - Retail,TRY,27.11212307692308,,2017,0.833
Turkey,Tea - Retail,TRY,28.601408333333335,,2018,0.839
Turkey,Tea - Retail,TRY,28.860770833333333,,2019,0.842
Turkey,Tea - Retail,TRY,34.44776458333333,,2020,0.833
Turkey,Tomatoes (paste) - Retail,TRY,6.771428571428571,,2015,0.817
Turkey,Tomatoes (paste) - Retail,TRY,6.479166666666667,,2016,0.823
Turkey,Tomatoes (paste) - Retail,TRY,5.839510256410256,,2017,0.833
Turkey,Tomatoes (paste) - Retail,TRY,7.688947916666667,,2018,0.839
Turkey,Tomatoes (paste) - Retail,TRY,10.89894375,,2019,0.842
Turkey,Tomatoes (paste) - Retail,TRY,10.144220833333334,,2020,0.833
Turkey,Tomatoes - Retail,TRY,1.833025,,2013,0.799
Turkey,Tomatoes - Retail,TRY,1.9368636363636362,,2014,0.809
Turkey,Tomatoes - Retail,TRY,1.9276666666666664,,2015,0.817
Turkey,Tomatoes - Retail,TRY,1.9141666666666666,,2016,0.823
Turkey,Tomatoes - Retail,TRY,3.012379487179487,,2017,0.833
Turkey,Tomatoes - Retail,TRY,3.8977791666666666,,2018,0.839
Turkey,Tomatoes - Retail,TRY,4.399597916666667,,2019,0.842
Turkey,Tomatoes - Retail,TRY,4.767358333333333,,2020,0.833
Turkey,Wheat flour - Retail,TRY,2.25535,,2013,0.799
Turkey,Wheat flour - Retail,TRY,2.565081818181818,,2014,0.809
Turkey,Wheat flour - Retail,TRY,2.6725833333333333,,2015,0.817
Turkey,Wheat flour - Retail,TRY,2.848333333333333,,2016,0.823
Turkey,Wheat flour - Retail,TRY,3.1327179487179486,,2017,0.833
Turkey,Wheat flour - Retail,TRY,3.4054979166666666,,2018,0.839
Turkey,Wheat flour - Retail,TRY,3.685916666666667,,2019,0.842
Turkey,Wheat flour - Retail,TRY,4.5460416666666665,,2020,0.833
Turkey,Yogurt - Retail,TRY,3.9842857142857144,,2015,0.817
Turkey,Yogurt - Retail,TRY,3.935833333333333,,2016,0.823
Turkey,Yogurt - Retail,TRY,4.783010256410257,,2017,0.833
Turkey,Yogurt - Retail,TRY,5.804489583333333,,2018,0.839
Turkey,Yogurt - Retail,TRY,5.956695833333334,,2019,0.842
Turkey,Yogurt - Retail,TRY,6.647016666666667,,2020,0.833
Turkey,Zucchini - Retail,TRY,3.4770944444444445,,2017,0.833
Turkey,Zucchini - Retail,TRY,3.6563145833333333,,2018,0.839
Turkey,Zucchini - Retail,TRY,4.288779166666667,,2019,0.842
Turkey,Zucchini - Retail,TRY,5.100064583333333,,2020,0.833
